Algorithm,Resolution,Map,Agents,Total Time,Number Solved Scenarios,Average Time
PBS,2,random-64-64-10,2,0.050005,20,0.00250025
PBS,2,random-64-64-10,4,0.149922,20,0.0074961
PBS,2,random-64-64-10,6,16.413211,20,0.82066055
PBS,2,random-64-64-10,8,23.99634,20,1.199817
PBS,2,random-64-64-10,10,28.961877,20,1.44809385
PBS,2,random-64-64-10,12,57.174158000000006,20,2.8587079
PBS,2,random-64-64-10,14,15.716282,19,0.8271727368421052
PBS,2,random-64-64-10,16,18.735874000000003,19,0.9860986315789475
PBS,2,random-64-64-10,18,22.414889,19,1.1797309999999999
PBS,2,random-64-64-10,20,35.116859000000005,19,1.8482557368421055
PBS,2,random-64-64-10,22,48.82542300000001,19,2.569759105263158
PBS,2,random-64-64-10,24,85.018892,19,4.474678526315789
PBS,2,random-64-64-10,26,104.17718199999996,19,5.4830095789473665
PBS,2,random-64-64-10,28,174.24062799999996,19,9.170559368421051
PBS,2,random-64-64-10,30,140.828321,17,8.28401888235294
PBS,2,random-64-64-10,32,137.78497000000004,17,8.10499823529412
PBS,2,random-64-64-10,34,152.42537000000002,16,9.526585625000001
PBS,2,random-64-64-10,36,206.94478999999998,16,12.934049374999999
PBS,2,random-64-64-10,38,185.34852999999998,15,12.356568666666666
PBS,2,random-64-64-10,40,214.92355000000003,14,15.351682142857145
PBS,2,random-64-64-10,42,316.53945999999996,14,22.609961428571427
PBS,2,random-64-64-10,44,270.10877,12,22.509064166666665
PBS,2,random-64-64-10,46,313.51793999999995,12,26.126494999999995
PBS,2,random-64-64-10,48,415.78752,11,37.79886545454545
PBS,2,random-64-64-10,50,387.28860000000003,10,38.728860000000005
PBS,2,random-64-64-10,52,199.9685,6,33.32808333333333
PBS,2,random-64-64-10,54,202.28000000000003,5,40.456
PBS,2,random-64-64-10,56,136.8849,4,34.221225
PBS,2,random-64-64-10,58,64.68469999999999,2,32.342349999999996
PBS,2,random-64-64-10,60,86.5495,2,43.27475
PBS,2,random-64-64-20,2,0.21003999999999998,20,0.010502
PBS,2,random-64-64-20,4,0.640009,20,0.03200045
PBS,2,random-64-64-20,6,2.049895,20,0.10249475
PBS,2,random-64-64-20,8,3.8870159999999996,20,0.1943508
PBS,2,random-64-64-20,10,5.510083,20,0.27550415
PBS,2,random-64-64-20,12,6.799923000000001,20,0.33999615000000005
PBS,2,random-64-64-20,14,14.896347,20,0.74481735
PBS,2,random-64-64-20,16,29.131693,20,1.45658465
PBS,2,random-64-64-20,18,52.591322000000005,20,2.6295661000000004
PBS,2,random-64-64-20,20,57.69097000000001,20,2.8845485
PBS,2,random-64-64-20,22,72.60883799999999,20,3.6304418999999997
PBS,2,random-64-64-20,24,103.73987799999999,19,5.459993578947368
PBS,2,random-64-64-20,26,146.21070899999998,19,7.69530047368421
PBS,2,random-64-64-20,28,203.398406,18,11.299911444444444
PBS,2,random-64-64-20,30,266.97922,17,15.70466
PBS,2,random-64-64-20,32,295.98455000000007,14,21.141753571428577
PBS,2,random-64-64-20,34,168.27318,10,16.827317999999998
PBS,2,random-64-64-20,36,179.96959999999999,9,19.99662222222222
PBS,2,random-64-64-20,38,127.17601,6,21.196001666666668
PBS,2,random-64-64-20,40,184.2373,5,36.84746
PBS,2,random-64-64-20,42,172.39399999999998,5,34.47879999999999
PBS,2,random-64-64-20,44,143.8243,4,35.956075
PBS,2,random-64-64-20,46,45.8596,1,45.8596
PBS,2,room-32-32-4,2,0.539809,20,0.02699045
PBS,2,room-32-32-4,4,1.369281,20,0.06846405
PBS,2,room-32-32-4,6,4.329695,19,0.22787868421052632
PBS,2,room-32-32-4,8,12.019788000000002,19,0.6326204210526317
PBS,2,room-32-32-4,10,20.329286999999997,19,1.0699624736842104
PBS,2,room-32-32-4,12,103.517682,19,5.448299052631579
PBS,2,room-32-32-4,14,72.3752,17,4.257364705882353
PBS,2,room-32-32-4,16,204.23844099999997,15,13.615896066666664
PBS,2,room-32-32-4,18,92.67810999999999,10,9.267810999999998
PBS,2,room-32-32-4,20,120.27211999999999,7,17.181731428571428
PBS,2,room-32-32-4,22,36.219809999999995,3,12.073269999999999
PBS,2,room-32-32-4,24,27.17988,2,13.58994
PBS,2,room-64-64-8,2,9.81725,20,0.4908625
PBS,2,room-64-64-8,4,16.383768000000003,20,0.8191884000000001
PBS,2,room-64-64-8,6,78.81427900000001,20,3.9407139500000006
PBS,2,room-64-64-8,8,111.015369,19,5.842914157894737
PBS,2,room-64-64-8,10,126.853826,17,7.461989764705883
PBS,2,room-64-64-8,12,211.53331,15,14.102220666666666
PBS,2,room-64-64-8,14,210.46200999999996,11,19.132909999999995
PBS,2,room-64-64-8,16,141.98701,6,23.664501666666666
PBS,2,room-64-64-8,18,73.53999999999999,2,36.769999999999996
PBS,2,room-64-64-16,2,39.199145,20,1.95995725
PBS,2,room-64-64-16,4,106.77586999999998,20,5.3387934999999995
PBS,2,room-64-64-16,6,119.59987899999999,20,5.979993949999999
PBS,2,room-64-64-16,8,139.702857,19,7.35278194736842
PBS,2,room-64-64-16,10,258.137558,20,12.906877900000001
PBS,2,room-64-64-16,12,189.71681999999998,14,13.551201428571428
PBS,2,room-64-64-16,14,206.07779999999997,12,17.173149999999996
PBS,2,room-64-64-16,16,281.92392,9,31.32488
PBS,2,room-64-64-16,18,91.4625,2,45.73125
PBS,2,room-64-64-16,20,50.118,1,50.118
PBS,2,maze-32-32-2,2,5.89914,20,0.294957
PBS,2,maze-32-32-2,4,65.03869,20,3.2519345
PBS,2,maze-32-32-2,6,218.653234,20,10.9326617
PBS,2,maze-32-32-2,8,279.06744000000003,16,17.441715000000002
PBS,2,maze-32-32-2,10,267.07857,12,22.2565475
PBS,2,maze-32-32-2,12,80.59947999999999,4,20.149869999999996
PBS,2,maze-32-32-2,14,82.37950000000001,3,27.459833333333336
PBS,2,maze-32-32-4,2,7.875840000000001,20,0.39379200000000003
PBS,2,maze-32-32-4,4,39.498673000000004,20,1.97493365
PBS,2,maze-32-32-4,6,56.81992000000001,19,2.9905221052631585
PBS,2,maze-32-32-4,8,144.62144800000002,17,8.507144
PBS,2,maze-32-32-4,10,227.885897,13,17.529684384615386
PBS,2,maze-32-32-4,12,309.85579,11,28.168708181818182
PBS,2,maze-32-32-4,14,15.68988,3,5.22996
PBS,2,maze-32-32-4,16,92.6998,3,30.899933333333333
PBS,2,maze-128-128-10,2,228.24814500000002,13,17.557549615384616
PBS,2,maze-128-128-10,4,157.1671,4,39.291775
PBS,2,maze-128-128-10,6,112.0933,3,37.36443333333333
PBS,2,maze-128-128-10,8,82.9002,2,41.4501
PBS,2,maze-128-128-2,2,133.13959,6,22.189931666666666
PBS,2,Berlin_1_256,2,70.506514,20,3.5253257
PBS,2,Berlin_1_256,4,141.712053,20,7.08560265
PBS,2,Berlin_1_256,6,214.85667300000003,20,10.742833650000001
PBS,2,Berlin_1_256,8,276.68039600000003,20,13.834019800000002
PBS,2,Berlin_1_256,10,358.79452,18,19.933028888888888
PBS,2,Berlin_1_256,12,393.83052,17,23.166501176470586
PBS,2,Berlin_1_256,14,396.21540999999996,15,26.414360666666663
PBS,2,Berlin_1_256,16,296.01944000000003,10,29.601944000000003
PBS,2,Berlin_1_256,18,182.06787000000003,7,26.00969571428572
PBS,2,Berlin_1_256,20,166.7439,6,27.79065
PBS,2,Berlin_1_256,22,161.74099999999999,5,32.3482
PBS,2,Berlin_1_256,24,134.46280000000002,4,33.615700000000004
PBS,2,Berlin_1_256,26,119.3323,3,39.777433333333335
PBS,2,Boston_0_256,2,116.792346,20,5.8396173
PBS,2,Boston_0_256,4,242.537492,19,12.765131157894736
PBS,2,Boston_0_256,6,319.42751999999996,19,16.811974736842103
PBS,2,Boston_0_256,8,357.21032,16,22.325645
PBS,2,Boston_0_256,10,381.20930999999996,13,29.323793076923074
PBS,2,Boston_0_256,12,331.00609999999995,10,33.100609999999996
PBS,2,Boston_0_256,14,241.788,6,40.298
PBS,2,Boston_0_256,16,187.6521,5,37.53042
PBS,2,Boston_0_256,18,130.4223,3,43.4741
PBS,2,Boston_0_256,20,39.3964,1,39.3964
PBS,2,Boston_0_256,22,41.3599,1,41.3599
PBS,2,Boston_0_256,24,40.4798,1,40.4798
PBS,2,Paris_1_256,2,88.94176399999999,19,4.68114547368421
PBS,2,Paris_1_256,4,239.82762400000004,19,12.622506526315792
PBS,2,Paris_1_256,6,324.48666399999996,17,19.08745082352941
PBS,2,Paris_1_256,8,401.349767,17,23.608809823529413
PBS,2,Paris_1_256,10,366.98666,14,26.213332857142856
PBS,2,Paris_1_256,12,283.16134000000005,11,25.741940000000003
PBS,2,Paris_1_256,14,225.72701999999998,8,28.215877499999998
PBS,2,Paris_1_256,16,147.83268999999999,6,24.638781666666663
PBS,2,Paris_1_256,18,136.48844,5,27.297688
PBS,2,Paris_1_256,20,166.46280000000002,5,33.29256
PBS,2,Paris_1_256,22,189.3446,4,47.33615
PBS,2,Paris_1_256,24,96.6397,2,48.31985
PBS,2,Paris_1_256,26,38.4866,1,38.4866
PBS,2,Paris_1_256,28,39.6451,1,39.6451
PBS,2,Paris_1_256,30,39.4515,1,39.4515
PBS,2,Paris_1_256,32,38.4452,1,38.4452
PBS,2,ht_chantry,2,51.151438999999996,20,2.55757195
PBS,2,ht_chantry,4,121.101257,20,6.0550628500000006
PBS,2,ht_chantry,6,175.69479099999995,18,9.76082172222222
PBS,2,ht_chantry,8,203.76946999999998,15,13.584631333333332
PBS,2,ht_chantry,10,188.60506,12,15.717088333333335
PBS,2,ht_chantry,12,261.97736999999995,11,23.816124545454542
PBS,2,ht_chantry,14,237.75253,9,26.41694777777778
PBS,2,ht_chantry,16,53.479699999999994,2,26.739849999999997
PBS,2,ht_mansion_n,2,49.209564,19,2.589977052631579
PBS,2,ht_mansion_n,4,66.13806100000001,19,3.4809505789473687
PBS,2,ht_mansion_n,6,172.25277899999998,19,9.065935736842103
PBS,2,ht_mansion_n,8,310.2241,19,16.327584210526318
PBS,2,ht_mansion_n,10,322.2062,17,18.953305882352943
PBS,2,ht_mansion_n,12,359.27725999999996,16,22.454828749999997
PBS,2,ht_mansion_n,14,294.28373999999997,13,22.637210769230766
PBS,2,ht_mansion_n,16,288.95607,11,26.26873363636364
PBS,2,ht_mansion_n,18,80.27767,5,16.055534
PBS,2,ht_mansion_n,20,196.83225,6,32.805375
PBS,2,ht_mansion_n,22,119.34777,4,29.8369425
PBS,2,ht_mansion_n,24,80.54202000000001,3,26.847340000000003
PBS,2,ht_mansion_n,26,43.034949999999995,2,21.517474999999997
PBS,2,ht_mansion_n,28,46.9915,1,46.9915
PBS,2,lak303d,2,308.668904,17,18.156994352941176
PBS,2,lak303d,4,238.241358,11,21.658305272727272
PBS,2,lak303d,6,189.80112000000003,7,27.11444571428572
PBS,2,lak303d,8,142.6743,4,35.668575
PBS,2,lak303d,10,122.6384,3,40.879466666666666
PBS,2,lt_gallowstemplar_n,2,11.590743999999997,20,0.5795371999999999
PBS,2,lt_gallowstemplar_n,4,23.902877000000004,20,1.1951438500000002
PBS,2,lt_gallowstemplar_n,6,70.652213,19,3.7185375263157896
PBS,2,lt_gallowstemplar_n,8,167.28575599999996,19,8.804513473684208
PBS,2,lt_gallowstemplar_n,10,178.53970600000002,17,10.502335647058825
PBS,2,lt_gallowstemplar_n,12,172.84668499999995,14,12.346191785714282
PBS,2,lt_gallowstemplar_n,14,172.80798000000001,9,19.20088666666667
PBS,2,lt_gallowstemplar_n,16,167.56873999999996,8,20.946092499999995
PBS,2,lt_gallowstemplar_n,18,94.47409,4,23.6185225
PBS,2,lt_gallowstemplar_n,20,44.5398,2,22.2699
PBS,2,lt_gallowstemplar_n,22,60.4794,2,30.2397
PBS,2,lt_gallowstemplar_n,24,83.4094,2,41.7047
PBS,2,lt_gallowstemplar_n,26,27.4595,1,27.4595
PBS,2,den312d,2,2.389964,20,0.1194982
PBS,2,den312d,4,15.989905,20,0.79949525
PBS,2,den312d,6,28.526319000000004,20,1.4263159500000002
PBS,2,den312d,8,68.492577,20,3.42462885
PBS,2,den312d,10,113.41429399999998,20,5.6707146999999996
PBS,2,den312d,12,198.81978700000002,20,9.94098935
PBS,2,den312d,14,327.82522000000006,19,17.253958947368425
PBS,2,den312d,16,316.21694,14,22.586924285714286
PBS,2,den312d,18,257.65455000000003,12,21.471212500000004
PBS,2,den312d,20,274.49877,9,30.49986333333333
PBS,2,den312d,22,70.4611,4,17.615275
PBS,2,den312d,24,59.92959999999999,2,29.964799999999997
PBS,2,den312d,26,97.05930000000001,3,32.353100000000005
PBS,2,den312d,28,53.2898,1,53.2898
PBS,2,ost003d,2,247.628366,19,13.033071894736842
PBS,2,ost003d,4,263.77609900000004,15,17.58507326666667
PBS,2,ost003d,6,179.26147000000003,10,17.926147000000004
PBS,2,ost003d,8,88.48011999999999,7,12.640017142857142
PBS,2,ost003d,10,121.11639,6,20.186065
PBS,2,ost003d,12,70.1715,2,35.08575
PBS,2,ost003d,14,53.1426,1,53.1426
PBS,2,brc202d,2,136.69567,11,12.426879090909091
PBS,2,brc202d,4,123.7946,3,41.26486666666667
PBS,2,brc202d,6,39.6493,1,39.6493
PBS,2,den520d,2,40.197933,20,2.00989665
PBS,2,den520d,4,132.237721,16,8.2648575625
PBS,2,den520d,6,149.87858,12,12.489881666666667
PBS,2,den520d,8,204.64367099999998,10,20.464367099999997
PBS,2,den520d,10,193.836203,8,24.229525375
PBS,2,den520d,12,216.40768400000002,6,36.067947333333336
PBS,2,den520d,14,106.85640000000001,3,35.6188
PBS,2,den520d,16,119.108,3,39.702666666666666
PBS,2,den520d,18,130.6618,3,43.55393333333333
PBS,2,den520d,20,81.94,2,40.97
PBS,2,den520d,22,46.4052,1,46.4052
PBS,2,den520d,24,45.1066,1,45.1066
PBS,2,w_woundedcoast,2,224.65745,7,32.09392142857143
PBS,2,w_woundedcoast,4,150.3304,4,37.5826
PBS,2,w_woundedcoast,6,59.3877,1,59.3877
PBS,4,empty-8-8,2,0.0,20,0.0
PBS,4,empty-8-8,4,0.20996499999999996,20,0.010498249999999997
PBS,4,empty-8-8,6,0.239849,20,0.01199245
PBS,4,empty-8-8,8,0.449579,20,0.02247895
PBS,4,empty-8-8,10,1.359581,20,0.06797905
PBS,4,empty-8-8,12,2.2992,20,0.11495999999999999
PBS,4,empty-8-8,14,3.339533,20,0.16697665
PBS,4,empty-8-8,16,5.5379190000000005,20,0.27689595
PBS,4,empty-8-8,18,10.078163,20,0.50390815
PBS,4,empty-8-8,20,41.894733,20,2.09473665
PBS,4,empty-8-8,22,140.877651,19,7.414613210526315
PBS,4,empty-8-8,24,141.50387999999998,16,8.843992499999999
PBS,4,empty-8-8,26,159.91249299999998,14,11.422320928571427
PBS,4,empty-8-8,28,104.89052000000001,10,10.489052000000001
PBS,4,empty-8-8,30,97.43578999999998,7,13.91939857142857
PBS,4,empty-16-16,2,0.8600209999999999,20,0.04300105
PBS,4,empty-16-16,4,1.016532,20,0.0508266
PBS,4,empty-16-16,6,1.740248,20,0.0870124
PBS,4,empty-16-16,8,3.030022,20,0.1515011
PBS,4,empty-16-16,10,5.549899,20,0.27749495
PBS,4,empty-16-16,12,8.598059,20,0.42990294999999995
PBS,4,empty-16-16,14,14.198787999999999,20,0.7099393999999999
PBS,4,empty-16-16,16,26.12254,20,1.306127
PBS,4,empty-16-16,18,51.004959,20,2.55024795
PBS,4,empty-16-16,20,87.82313900000001,20,4.391156950000001
PBS,4,empty-16-16,22,67.45407799999998,18,3.7474487777777767
PBS,4,empty-16-16,24,127.17926,18,7.065514444444444
PBS,4,empty-16-16,26,128.710399,16,8.0443999375
PBS,4,empty-16-16,28,192.16219999999998,16,12.010137499999999
PBS,4,empty-16-16,30,304.20151000000004,13,23.400116153846156
PBS,4,empty-16-16,32,292.24864,11,26.568058181818184
PBS,4,empty-16-16,34,97.91799999999999,5,19.583599999999997
PBS,4,empty-16-16,36,104.49818,4,26.124545
PBS,4,empty-16-16,38,61.05969999999999,2,30.529849999999996
PBS,4,empty-16-16,40,69.868,2,34.934
PBS,4,empty-16-16,42,25.1671,1,25.1671
PBS,4,empty-16-16,44,55.0427,1,55.0427
PBS,4,empty-32-32,2,0.05,20,0.0025
PBS,4,empty-32-32,4,0.07998000000000001,20,0.003999000000000001
PBS,4,empty-32-32,6,5.490002,20,0.27450009999999997
PBS,4,empty-32-32,8,6.4916030000000005,20,0.32458015
PBS,4,empty-32-32,10,11.499946000000001,20,0.5749973
PBS,4,empty-32-32,12,37.055412999999994,20,1.8527706499999996
PBS,4,empty-32-32,14,51.38205200000001,20,2.5691026000000003
PBS,4,empty-32-32,16,100.810078,20,5.0405039
PBS,4,empty-32-32,18,115.81810999999999,20,5.790905499999999
PBS,4,empty-32-32,20,174.31465100000005,20,8.715732550000002
PBS,4,empty-32-32,22,221.559873,20,11.07799365
PBS,4,empty-32-32,24,283.30609799999996,20,14.165304899999999
PBS,4,empty-32-32,26,404.13093,20,20.206546499999998
PBS,4,empty-32-32,28,419.31163999999995,18,23.29509111111111
PBS,4,empty-32-32,30,453.2892099999999,18,25.182733888888883
PBS,4,empty-32-32,32,371.13039999999995,13,28.548492307692303
PBS,4,empty-32-32,34,327.50350000000003,12,27.291958333333337
PBS,4,empty-32-32,36,386.4304,11,35.130036363636364
PBS,4,empty-32-32,38,393.3964,11,35.7633090909091
PBS,4,empty-32-32,40,335.91979999999995,9,37.32442222222222
PBS,4,empty-32-32,42,58.1194,2,29.0597
PBS,4,empty-32-32,44,117.25879999999998,3,39.08626666666666
PBS,4,empty-32-32,46,40.3298,1,40.3298
PBS,4,empty-32-32,48,50.2495,1,50.2495
PBS,4,empty-48-48,2,0.040007,20,0.00200035
PBS,4,empty-48-48,4,2.7398929999999995,20,0.13699464999999997
PBS,4,empty-48-48,6,4.059977999999999,20,0.20299889999999995
PBS,4,empty-48-48,8,20.899656,20,1.0449828
PBS,4,empty-48-48,10,67.35119800000001,20,3.3675599000000007
PBS,4,empty-48-48,12,70.05932299999999,19,3.687332789473684
PBS,4,empty-48-48,14,22.608759,18,1.2560421666666666
PBS,4,empty-48-48,16,82.837899,18,4.6021054999999995
PBS,4,empty-48-48,18,109.897305,18,6.105405833333333
PBS,4,empty-48-48,20,132.14961599999998,17,7.77350682352941
PBS,4,empty-48-48,22,157.90754,17,9.288678823529413
PBS,4,empty-48-48,24,149.974206,16,9.373387875
PBS,4,empty-48-48,26,134.078228,14,9.577016285714285
PBS,4,empty-48-48,28,272.79938300000003,15,18.186625533333334
PBS,4,empty-48-48,30,371.55284,15,24.770189333333335
PBS,4,empty-48-48,32,287.30474999999996,12,23.942062499999995
PBS,4,empty-48-48,34,428.70208,13,32.97708307692308
PBS,4,empty-48-48,36,243.89958000000001,9,27.099953333333335
PBS,4,empty-48-48,38,221.76955,8,27.72119375
PBS,4,empty-48-48,40,134.0732,6,22.345533333333336
PBS,4,empty-48-48,42,153.70186999999999,5,30.740373999999996
PBS,4,empty-48-48,44,166.66448,5,33.332896
PBS,4,empty-48-48,46,112.36751,3,37.45583666666666
PBS,4,empty-48-48,48,94.5977,2,47.29885
PBS,4,random-32-32-10,2,0.06994700000000001,20,0.0034973500000000006
PBS,4,random-32-32-10,4,1.059957,20,0.05299785
PBS,4,random-32-32-10,6,1.6899229999999998,20,0.08449614999999999
PBS,4,random-32-32-10,8,3.3897909999999998,20,0.16948955
PBS,4,random-32-32-10,10,7.909895,20,0.39549475
PBS,4,random-32-32-10,12,14.409561,20,0.72047805
PBS,4,random-32-32-10,14,65.05151900000001,20,3.2525759500000007
PBS,4,random-32-32-10,16,148.05139300000002,20,7.402569650000001
PBS,4,random-32-32-10,18,153.966571,19,8.103503736842105
PBS,4,random-32-32-10,20,169.42550099999997,19,8.917131631578945
PBS,4,random-32-32-10,22,223.68025599999993,19,11.772645052631574
PBS,4,random-32-32-10,24,224.86844,18,12.49269111111111
PBS,4,random-32-32-10,26,308.34565000000003,15,20.55637666666667
PBS,4,random-32-32-10,28,380.93467,15,25.395644666666666
PBS,4,random-32-32-10,30,233.27362,10,23.327362
PBS,4,random-32-32-10,32,302.46431,8,37.80803875
PBS,4,random-32-32-10,34,183.20866,6,30.53477666666667
PBS,4,random-32-32-10,36,212.4617,5,42.49234
PBS,4,random-32-32-10,38,88.3725,3,29.4575
PBS,4,random-32-32-10,40,66.8367,2,33.41835
PBS,4,random-32-32-10,42,55.5474,1,55.5474
PBS,4,random-32-32-20,2,0.48000100000000007,20,0.024000050000000002
PBS,4,random-32-32-20,4,3.4199159999999997,20,0.17099579999999998
PBS,4,random-32-32-20,6,3.7399959999999997,20,0.1869998
PBS,4,random-32-32-20,8,18.409668999999997,20,0.9204834499999999
PBS,4,random-32-32-20,10,25.822227999999992,20,1.2911113999999997
PBS,4,random-32-32-20,12,46.448876,20,2.3224438
PBS,4,random-32-32-20,14,89.928755,20,4.49643775
PBS,4,random-32-32-20,16,131.61604200000002,20,6.580802100000001
PBS,4,random-32-32-20,18,206.44460300000003,20,10.322230150000001
PBS,4,random-32-32-20,20,152.10195900000002,18,8.450108833333335
PBS,4,random-32-32-20,22,301.77,17,17.751176470588234
PBS,4,random-32-32-20,24,193.67157999999998,12,16.139298333333333
PBS,4,random-32-32-20,26,178.40111000000002,8,22.300138750000002
PBS,4,random-32-32-20,28,129.14097,6,21.523495
PBS,4,random-32-32-20,30,54.82672,3,18.275573333333334
PBS,4,random-32-32-20,32,26.422940000000004,2,13.211470000000002
PBS,4,random-32-32-20,34,60.6194,2,30.3097
PBS,4,random-32-32-20,36,25.0153,1,25.0153
PBS,4,random-64-64-10,2,0.369937,20,0.018496850000000002
PBS,4,random-64-64-10,4,0.8701000000000002,20,0.04350500000000001
PBS,4,random-64-64-10,6,15.137826999999998,19,0.7967277368421052
PBS,4,random-64-64-10,8,16.437732999999998,19,0.8651438421052631
PBS,4,random-64-64-10,10,54.874403,19,2.8881264736842107
PBS,4,random-64-64-10,12,97.532698,19,5.133299894736842
PBS,4,random-64-64-10,14,102.097303,19,5.373542263157894
PBS,4,random-64-64-10,16,73.915176,18,4.106398666666667
PBS,4,random-64-64-10,18,162.83037100000004,19,8.570019526315791
PBS,4,random-64-64-10,20,167.49551900000003,18,9.305306611111114
PBS,4,random-64-64-10,22,121.719853,17,7.1599913529411765
PBS,4,random-64-64-10,24,224.458214,16,14.028638375
PBS,4,random-64-64-10,26,259.194387,16,16.1996491875
PBS,4,random-64-64-10,28,210.83859,13,16.218353076923076
PBS,4,random-64-64-10,30,225.02094,12,18.751745
PBS,4,random-64-64-10,32,336.05646999999993,14,24.004033571428568
PBS,4,random-64-64-10,34,270.38659,11,24.580599090909093
PBS,4,random-64-64-10,36,322.50982000000005,11,29.31907454545455
PBS,4,random-64-64-10,38,289.7093,8,36.2136625
PBS,4,random-64-64-10,40,151.2271,5,30.245420000000003
PBS,4,random-64-64-10,42,72.2771,3,24.092366666666667
PBS,4,random-64-64-10,44,56.4062,2,28.2031
PBS,4,random-64-64-10,46,77.34960000000001,2,38.674800000000005
PBS,4,random-64-64-10,48,37.9799,1,37.9799
PBS,4,random-64-64-20,2,1.146024,20,0.0573012
PBS,4,random-64-64-20,4,4.0499979999999995,20,0.20249989999999998
PBS,4,random-64-64-20,6,14.779961000000002,20,0.7389980500000001
PBS,4,random-64-64-20,8,26.029465999999996,20,1.3014732999999998
PBS,4,random-64-64-20,10,38.020261,20,1.90101305
PBS,4,random-64-64-20,12,45.944541,20,2.29722705
PBS,4,random-64-64-20,14,101.39645000000002,20,5.069822500000001
PBS,4,random-64-64-20,16,144.489694,19,7.604720736842104
PBS,4,random-64-64-20,18,204.69715100000002,18,11.372063944444445
PBS,4,random-64-64-20,20,237.55147400000004,18,13.197304111111114
PBS,4,random-64-64-20,22,311.56968,18,17.309426666666667
PBS,4,random-64-64-20,24,353.14233,17,20.77307823529412
PBS,4,random-64-64-20,26,371.15078,16,23.19692375
PBS,4,random-64-64-20,28,368.13231,12,30.677692500000003
PBS,4,random-64-64-20,30,162.2387,6,27.039783333333332
PBS,4,random-64-64-20,32,145.1731,4,36.293275
PBS,4,random-64-64-20,34,162.276,4,40.569
PBS,4,random-64-64-20,36,88.882,2,44.441
PBS,4,random-64-64-20,38,49.044,1,49.044
PBS,4,room-32-32-4,2,3.5095819999999995,20,0.17547909999999997
PBS,4,room-32-32-4,4,8.669915999999999,20,0.43349579999999993
PBS,4,room-32-32-4,6,28.732194999999997,19,1.512220789473684
PBS,4,room-32-32-4,8,78.17788400000002,19,4.114625473684211
PBS,4,room-32-32-4,10,131.511085,19,6.921636052631579
PBS,4,room-32-32-4,12,161.146308,16,10.07164425
PBS,4,room-32-32-4,14,243.00269,15,16.200179333333335
PBS,4,room-32-32-4,16,112.70527000000001,9,12.522807777777778
PBS,4,room-32-32-4,18,148.63721,7,21.233887142857146
PBS,4,room-32-32-4,20,130.56931,4,32.6423275
PBS,4,room-32-32-4,22,19.6299,1,19.6299
PBS,4,room-32-32-4,24,40.3999,1,40.3999
PBS,4,room-64-64-8,2,85.294976,20,4.2647488000000005
PBS,4,room-64-64-8,4,139.53947,20,6.9769735
PBS,4,room-64-64-8,6,177.3946,17,10.434976470588236
PBS,4,room-64-64-8,8,364.53332,16,22.7833325
PBS,4,room-64-64-8,10,275.85206000000005,10,27.585206000000007
PBS,4,room-64-64-8,12,137.56061,5,27.512121999999998
PBS,4,room-64-64-8,14,99.7017,3,33.2339
PBS,4,room-64-64-16,2,353.9714600000001,20,17.698573000000003
PBS,4,room-64-64-16,4,342.02068,17,20.118863529411765
PBS,4,room-64-64-16,6,354.07687,16,22.129804375
PBS,4,room-64-64-16,8,377.15115000000003,13,29.011626923076925
PBS,4,room-64-64-16,10,292.15187000000003,9,32.46131888888889
PBS,4,room-64-64-16,12,160.0425,4,40.010625
PBS,4,room-64-64-16,14,108.5902,3,36.196733333333334
PBS,4,room-64-64-16,16,41.9603,1,41.9603
PBS,4,maze-32-32-2,2,45.640153,20,2.2820076499999997
PBS,4,maze-32-32-2,4,137.714972,16,8.60718575
PBS,4,maze-32-32-2,6,198.04962999999998,11,18.004511818181815
PBS,4,maze-32-32-2,8,190.01426,7,27.144894285714287
PBS,4,maze-32-32-2,10,20.465899999999998,3,6.821966666666666
PBS,4,maze-32-32-2,12,17.4584,1,17.4584
PBS,4,maze-32-32-4,2,63.405106999999994,20,3.1702553499999997
PBS,4,maze-32-32-4,4,224.39572000000004,19,11.810301052631582
PBS,4,maze-32-32-4,6,362.277788,18,20.126543777777776
PBS,4,maze-32-32-4,8,272.248472,11,24.74986109090909
PBS,4,maze-32-32-4,10,155.24039,6,25.87339833333333
PBS,4,maze-32-32-4,12,70.01383,3,23.33794333333333
PBS,4,maze-32-32-4,14,29.210169999999998,2,14.605084999999999
PBS,4,maze-128-128-10,2,157.255281,5,31.4510562
PBS,4,maze-128-128-2,2,10.2999,1,10.2999
PBS,4,Berlin_1_256,2,108.71432599999999,16,6.794645374999999
PBS,4,Berlin_1_256,4,254.076,11,23.09781818181818
PBS,4,Berlin_1_256,6,193.83805,7,27.69115
PBS,4,Berlin_1_256,8,263.58297999999996,7,37.654711428571424
PBS,4,Berlin_1_256,10,82.65979999999999,3,27.553266666666662
PBS,4,Berlin_1_256,12,46.5098,2,23.2549
PBS,4,Boston_0_256,2,182.007082,12,15.167256833333333
PBS,4,Boston_0_256,4,153.96650000000002,8,19.245812500000003
PBS,4,Boston_0_256,6,172.9766,5,34.59532
PBS,4,Boston_0_256,8,16.7599,1,16.7599
PBS,4,Paris_1_256,2,208.934373,16,13.0583983125
PBS,4,Paris_1_256,4,167.12150000000003,11,15.192863636363638
PBS,4,Paris_1_256,6,138.27218000000002,7,19.753168571428574
PBS,4,Paris_1_256,8,78.75961000000001,5,15.751922000000002
