map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
lt_gallowstemplar_n,1,4,PBS,28,58.4211,2809,32,63
lt_gallowstemplar_n,1,4,PBS,32,159.93,3243,75,149
lt_gallowstemplar_n,1,4,PBS,36,269.39,3473,118,235
ht_mansion_n,1,7,PBS,4,0.474686,370,1,1
ht_mansion_n,1,7,PBS,8,2.13414,750,1,1
ht_mansion_n,1,7,PBS,12,8.79927,1069,3,5
ht_mansion_n,1,7,PBS,16,12.2303,1409,6,11
ht_mansion_n,1,7,PBS,20,137.275,1956,27,53
w_woundedcoast,1,9,PBS,4,120.703,2387,1,1
w_woundedcoast,1,9,PBS,8,199.404,3899,2,3
brc202d,1,12,PBS,4,805.089,1936,2,3
den312d,1,15,PBS,4,0.276271,297,1,1
den312d,1,15,PBS,8,0.404072,554,2,3
den312d,1,15,PBS,12,0.577303,700,3,5
den312d,1,15,PBS,16,31.9677,952,76,151
den312d,1,15,PBS,20,303.589,1180,746,1364
lak303d,1,18,PBS,4,64.0099,837,2,3
ht_chantry,1,21,PBS,4,1.4374,334,1,1
ht_chantry,1,21,PBS,8,3.08929,873,1,1
ht_chantry,1,21,PBS,12,30.1739,1225,7,13
ht_chantry,1,21,PBS,16,62.5967,1481,16,31
den520d,1,23,PBS,4,3.20396,396,2,3
den520d,1,23,PBS,8,12.7039,1122,2,3
den520d,1,23,PBS,12,23.858,1650,4,7
den520d,1,23,PBS,16,48.6365,2362,7,13
den520d,1,23,PBS,20,54.0619,2888,7,13
den520d,1,23,PBS,24,767.636,3329,35,68
ost003d,2,1,PBS,4,279.293,601,1,1
ost003d,2,1,PBS,8,279.975,972,1,1
lt_gallowstemplar_n,2,4,PBS,4,13.1564,418,1,1
lt_gallowstemplar_n,2,4,PBS,8,13.0189,599,1,1
lt_gallowstemplar_n,2,4,PBS,12,36.2536,1271,2,3
lt_gallowstemplar_n,2,4,PBS,16,36.6027,1530,3,5
lt_gallowstemplar_n,2,4,PBS,20,120.628,2088,8,15
lt_gallowstemplar_n,2,4,PBS,24,137.178,2498,8,15
lt_gallowstemplar_n,2,4,PBS,28,258.914,2807,12,23
lt_gallowstemplar_n,2,4,PBS,32,753.023,3240,27,53
ht_mansion_n,2,7,PBS,4,4.32331,370,1,1
ht_mansion_n,2,7,PBS,8,18.9606,750,1,1
ht_mansion_n,2,7,PBS,12,104.966,1069,3,5
ht_mansion_n,2,7,PBS,16,149.251,1409,6,11
den312d,2,15,PBS,4,2.34161,297,1,1
den312d,2,15,PBS,8,3.77468,554,2,3
den312d,2,15,PBS,12,5.63941,700,3,5
den312d,2,15,PBS,16,133.986,950,48,95
lak303d,2,18,PBS,4,784.762,837,2,3
ht_chantry,2,21,PBS,4,12.7731,334,1,1
ht_chantry,2,21,PBS,8,27.5895,873,1,1
ht_chantry,2,21,PBS,12,290.309,1224,6,11
ht_chantry,2,21,PBS,16,844.628,1480,17,33
den520d,2,23,PBS,4,39.2161,396,2,3
den520d,2,23,PBS,8,127.187,1122,2,3
den520d,2,23,PBS,12,278.454,1650,4,7
den520d,2,23,PBS,16,601.133,2362,7,13
den520d,2,23,PBS,20,630.368,2888,7,13
lt_gallowstemplar_n,4,4,PBS,4,119.944,418,1,1
lt_gallowstemplar_n,4,4,PBS,8,120.176,599,1,1
lt_gallowstemplar_n,4,4,PBS,12,419.658,1271,2,3
lt_gallowstemplar_n,4,4,PBS,16,424.107,1530,3,5
ht_mansion_n,4,7,PBS,4,40.9844,370,1,1
ht_mansion_n,4,7,PBS,8,179.613,750,1,1
den312d,4,15,PBS,4,21.1164,297,1,1
den312d,4,15,PBS,8,38.7753,554,2,3
den312d,4,15,PBS,12,61.6392,700,3,5
ht_chantry,4,21,PBS,4,119.078,334,1,1
ht_chantry,4,21,PBS,8,255.646,873,1,1
den520d,4,23,PBS,4,523.654,396,2,3
brc202d,1,1,CBS,4,8.80987,792,1,1
den312d,1,4,CBS,4,0.00376918,148,1,1
den312d,1,4,CBS,8,0.004684,231,1,1
den312d,1,4,CBS,12,0.141863,425,1,1
den312d,1,4,CBS,16,1.81182,658,8,15
den312d,1,4,CBS,20,2.7083,808,26,51
den312d,1,4,CBS,24,10.0307,1038,128,255
lak303d,1,7,CBS,4,10.3872,863,2,3
lak303d,1,7,CBS,8,67.0867,1666,2,3
ht_chantry,1,10,CBS,4,1.819,443,2,3
ht_chantry,1,10,CBS,8,2.85342,734,2,3
ht_chantry,1,10,CBS,12,18.3687,1109,10,19
den520d,1,12,CBS,4,24.3431,1003,1,1
den520d,1,12,CBS,8,24.329,1584,1,1
den520d,1,12,CBS,12,31.4296,2125,3,5
den520d,1,12,CBS,16,35.1871,2782,3,5
den520d,1,12,CBS,20,239.989,3614,22,43
ost003d,1,15,CBS,4,18.6924,588,1,1
ost003d,1,15,CBS,8,82.531,1385,5,9
ost003d,1,15,CBS,12,149.094,2052,9,17
ost003d,1,15,CBS,16,341.386,2391,32,63
lt_gallowstemplar_n,1,18,CBS,4,0.313586,365,1,1
lt_gallowstemplar_n,1,18,CBS,8,0.4843,643,1,1
lt_gallowstemplar_n,1,18,CBS,12,3.50892,1019,35,69
lt_gallowstemplar_n,1,18,CBS,16,12.5272,1459,65,129
lt_gallowstemplar_n,1,18,CBS,20,184.72,1662,451,901
lt_gallowstemplar_n,1,18,CBS,24,425.701,1908,976,1951
lt_gallowstemplar_n,1,18,CBS,28,596.547,2351,1695,3389
ht_mansion_n,1,21,CBS,4,1.18812,357,1,1
ht_mansion_n,1,21,CBS,8,3.41751,866,1,1
ht_mansion_n,1,21,CBS,12,6.97901,1106,4,7
ht_mansion_n,1,21,CBS,16,14.1341,1650,11,21
ht_mansion_n,1,21,CBS,20,44.3841,2103,25,49
w_woundedcoast,1,23,CBS,4,105.938,1615,1,1
w_woundedcoast,1,23,CBS,8,123.694,2982,1,1
w_woundedcoast,1,23,CBS,12,302.016,4770,7,13
w_woundedcoast,1,23,CBS,16,673.881,5782,14,27
w_woundedcoast,1,23,CBS,20,775.675,6972,26,51
brc202d,2,1,CBS,4,79.6028,792,1,1
den312d,2,4,CBS,4,0.00909254,148,1,1
den312d,2,4,CBS,8,0.0128815,231,1,1
den312d,2,4,CBS,12,1.19377,425,1,1
den312d,2,4,CBS,16,24.3252,658,10,19
den312d,2,4,CBS,20,28.5494,808,18,35
den312d,2,4,CBS,24,559.463,1038,732,1463
lak303d,2,7,CBS,4,92.4358,863,2,3
lak303d,2,7,CBS,8,610.422,1666,2,3
ht_chantry,2,10,CBS,4,16.0239,443,2,3
ht_chantry,2,10,CBS,8,25.1292,734,2,3
ht_chantry,2,10,CBS,12,233.194,1108,16,31
den520d,2,12,CBS,4,233.587,1003,1,1
den520d,2,12,CBS,8,233.215,1584,1,1
den520d,2,12,CBS,12,300.55,2125,4,7
den520d,2,12,CBS,16,338.015,2782,4,7
ost003d,2,15,CBS,4,173.434,588,1,1
ost003d,2,15,CBS,8,762.918,1385,5,9
lt_gallowstemplar_n,2,18,CBS,4,2.79501,365,1,1
lt_gallowstemplar_n,2,18,CBS,8,4.32404,643,1,1
lt_gallowstemplar_n,2,18,CBS,12,50.0255,1017,97,193
lt_gallowstemplar_n,2,18,CBS,16,570.56,1457,314,627
ht_mansion_n,2,21,CBS,4,10.6648,357,1,1
ht_mansion_n,2,21,CBS,8,30.5344,866,1,1
ht_mansion_n,2,21,CBS,12,61.9295,1105,4,7
ht_mansion_n,2,21,CBS,16,233.779,1649,26,51
ht_mansion_n,2,21,CBS,20,834.476,2102,63,125
brc202d,4,1,CBS,4,734.651,792,1,1
den312d,4,4,CBS,4,0.0438432,148,1,1
den312d,4,4,CBS,8,0.0518257,231,1,1
den312d,4,4,CBS,12,10.7425,425,1,1
ht_chantry,4,10,CBS,4,294.752,443,4,7
ht_chantry,4,10,CBS,8,379.476,734,4,7
lt_gallowstemplar_n,4,18,CBS,4,26.0631,365,1,1
lt_gallowstemplar_n,4,18,CBS,8,40.3744,643,1,1
ht_mansion_n,4,21,CBS,4,99.5038,357,1,1
ht_mansion_n,4,21,CBS,8,282.228,866,1,1
brc202d,1,1,PBS,4,8.99448,792,1,1
den312d,1,4,PBS,4,0.00318159,148,1,1
den312d,1,4,PBS,8,0.00431838,231,1,1
den312d,1,4,PBS,12,0.145938,425,1,1
den312d,1,4,PBS,16,4.19169,658,8,15
den312d,1,4,PBS,20,7.83269,808,28,51
den312d,1,4,PBS,24,22.29,1038,125,233
den312d,1,4,PBS,28,435.51,1378,2169,3854
lak303d,1,7,PBS,4,11.602,863,2,3
lak303d,1,7,PBS,8,69.7596,1666,2,3
ht_chantry,1,10,PBS,4,3.91662,443,2,3
ht_chantry,1,10,PBS,8,4.96722,734,2,3
ht_chantry,1,10,PBS,12,28.9084,1109,5,9
ht_chantry,1,10,PBS,16,157.195,1523,30,57
den520d,1,12,PBS,4,24.8001,1003,1,1
den520d,1,12,PBS,8,24.8931,1584,1,1
den520d,1,12,PBS,12,55.5691,2125,3,5
den520d,1,12,PBS,16,59.7125,2782,3,5
den520d,1,12,PBS,20,825.413,3614,22,41
ost003d,1,15,PBS,4,19.1188,588,1,1
ost003d,1,15,PBS,8,266.551,1385,5,9
lt_gallowstemplar_n,1,18,PBS,4,0.320987,365,1,1
lt_gallowstemplar_n,1,18,PBS,8,0.497527,643,1,1
lt_gallowstemplar_n,1,18,PBS,12,3.63601,1019,7,13
lt_gallowstemplar_n,1,18,PBS,16,9.79628,1459,13,25
lt_gallowstemplar_n,1,18,PBS,20,59.1404,1662,32,63
lt_gallowstemplar_n,1,18,PBS,24,113.051,1908,58,115
lt_gallowstemplar_n,1,18,PBS,28,202.541,2351,101,201
lt_gallowstemplar_n,1,18,PBS,32,420.818,2711,242,477
ht_mansion_n,1,21,PBS,4,1.21849,357,1,1
ht_mansion_n,1,21,PBS,8,3.51026,866,1,1
ht_mansion_n,1,21,PBS,12,7.50962,1106,2,3
ht_mansion_n,1,21,PBS,16,11.9979,1650,4,7
ht_mansion_n,1,21,PBS,20,117.632,2103,16,31
ht_mansion_n,1,21,PBS,24,276.911,2550,39,77
w_woundedcoast,1,23,PBS,4,108.564,1615,1,1
w_woundedcoast,1,23,PBS,8,126.216,2982,1,1
brc202d,2,1,PBS,4,81.3258,792,1,1
den312d,2,4,PBS,4,0.0100453,148,1,1
den312d,2,4,PBS,8,0.0130415,231,1,1
den312d,2,4,PBS,12,1.22082,425,1,1
den312d,2,4,PBS,16,51.1029,658,8,15
den312d,2,4,PBS,20,56.2425,808,12,23
den312d,2,4,PBS,24,176.04,1038,54,107
lak303d,2,7,PBS,4,109.947,863,2,3
lak303d,2,7,PBS,8,639.999,1666,2,3
ht_chantry,2,10,PBS,4,46.2875,443,2,3
ht_chantry,2,10,PBS,8,55.6151,734,2,3
ht_chantry,2,10,PBS,12,352.95,1108,5,9
den520d,2,12,PBS,4,239.807,1003,1,1
den520d,2,12,PBS,8,237.797,1584,1,1
den520d,2,12,PBS,12,672.545,2125,3,5
den520d,2,12,PBS,16,709.518,2782,3,5
ost003d,2,15,PBS,4,176.932,588,1,1
lt_gallowstemplar_n,2,18,PBS,4,2.85574,365,1,1
lt_gallowstemplar_n,2,18,PBS,8,4.42132,643,1,1
lt_gallowstemplar_n,2,18,PBS,12,27.8522,1017,7,13
lt_gallowstemplar_n,2,18,PBS,16,101.034,1457,13,25
lt_gallowstemplar_n,2,18,PBS,20,722.442,1659,34,67
ht_mansion_n,2,21,PBS,4,10.8826,357,1,1
ht_mansion_n,2,21,PBS,8,31.2122,866,1,1
ht_mansion_n,2,21,PBS,12,80.921,1105,2,3
ht_mansion_n,2,21,PBS,16,136.689,1649,4,7
brc202d,4,1,PBS,4,749.355,792,1,1
den312d,4,4,PBS,4,0.0454178,148,1,1
den312d,4,4,PBS,8,0.0537899,231,1,1
den312d,4,4,PBS,12,10.9568,425,1,1
den312d,4,4,PBS,16,687.055,658,8,15
den312d,4,4,PBS,20,751.025,808,12,23
ht_chantry,4,10,PBS,4,616.775,443,2,3
ht_chantry,4,10,PBS,8,704.826,734,2,3
lt_gallowstemplar_n,4,18,PBS,4,26.5665,365,1,1
lt_gallowstemplar_n,4,18,PBS,8,41.1187,643,1,1
lt_gallowstemplar_n,4,18,PBS,12,364.847,1017,7,13
ht_mansion_n,4,21,PBS,4,101.243,357,1,1
ht_mansion_n,4,21,PBS,8,287.457,866,1,1
den520d,1,1,CBS,4,0.816608,527,1,1
den520d,1,1,CBS,8,160.494,1458,7,13
den520d,1,1,CBS,12,603.958,2667,31,61
den520d,1,1,CBS,16,625.625,3242,46,91
den520d,1,1,CBS,20,722.98,3685,60,119
den520d,1,1,CBS,24,482.084,4263,59,117
den520d,1,1,CBS,28,534.492,5010,63,125
den520d,1,1,CBS,32,800.877,5409,72,143
ost003d,1,4,CBS,4,13.7766,749,1,1
ost003d,1,4,CBS,8,27.3834,945,2,3
ost003d,1,4,CBS,12,27.6236,1359,2,3
ost003d,1,4,CBS,16,27.6114,1826,2,3
ost003d,1,4,CBS,20,125.662,2761,13,25
ost003d,1,4,CBS,24,126.778,3027,14,27
ost003d,1,4,CBS,28,128.289,3603,14,27
lt_gallowstemplar_n,1,7,CBS,4,1.16499,448,1,1
lt_gallowstemplar_n,1,7,CBS,8,3.76852,840,4,7
lt_gallowstemplar_n,1,7,CBS,12,14.6764,1289,15,29
lt_gallowstemplar_n,1,7,CBS,16,14.8179,1635,15,29
lt_gallowstemplar_n,1,7,CBS,20,24.503,1901,26,51
lt_gallowstemplar_n,1,7,CBS,24,45.2014,2532,51,101
lt_gallowstemplar_n,1,7,CBS,28,137.715,3083,190,379
lt_gallowstemplar_n,1,7,CBS,32,156.532,3547,227,453
ht_mansion_n,1,10,CBS,4,3.84775,555,1,1
ht_mansion_n,1,10,CBS,8,13.2986,1000,4,7
ht_mansion_n,1,10,CBS,12,23.2106,1421,10,19
