map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
room-64-64-16,2,3,PBS,12,200.759,701,6,11
room-64-64-16,2,3,PBS,16,211.874,902,8,15
room-64-64-16,2,3,PBS,20,591.238,1158,30,59
room-32-32-4,2,12,PBS,4,0.311201,123,3,5
room-32-32-4,2,12,PBS,8,0.342765,215,3,5
room-32-32-4,2,12,PBS,12,13.0183,330,33,65
room-32-32-4,2,12,PBS,16,91.9215,427.5,210,413
room-32-32-4,2,12,PBS,20,157.214,576.5,554,1090
room-32-32-4,2,12,PBS,24,665.564,686.5,1995,3943
room-64-64-8,2,20,PBS,4,2.80177,267,2,3
room-64-64-8,2,20,PBS,8,511.181,543,36,71
room-64-64-16,4,3,PBS,4,102.171,298,1,1
room-64-64-16,4,3,PBS,8,106.922,443,1,1
room-64-64-16,4,3,PBS,12,382.372,701,4,7
room-64-64-16,4,3,PBS,16,536.779,902,6,11
room-32-32-4,4,12,PBS,4,3.20587,123,3,5
room-32-32-4,4,12,PBS,8,3.42633,215,3,5
room-32-32-4,4,12,PBS,12,145.14,330,33,65
room-64-64-8,4,20,PBS,4,32.1344,267,2,3
room-32-32-4,1,4,CBS,4,0.0378344,106,2,3
room-32-32-4,1,4,CBS,8,0.0508165,254,11,21
room-32-32-4,1,4,CBS,12,4.72416,413,675,1349
room-64-64-8,1,12,CBS,4,0.103029,233,1,1
room-64-64-8,1,12,CBS,8,1.08445,419,16,31
room-64-64-8,1,12,CBS,12,1.85548,759,16,31
room-64-64-8,1,12,CBS,16,37.5284,899,929,1857
room-64-64-16,1,20,CBS,4,0.0912121,180,1,1
room-64-64-16,1,20,CBS,8,0.239441,353,1,1
room-64-64-16,1,20,CBS,12,0.521525,477,3,5
room-64-64-16,1,20,CBS,16,1.623,723,11,21
room-32-32-4,2,4,CBS,4,0.0881117,106,2,3
room-32-32-4,2,4,CBS,8,0.463812,253.5,36,71
room-64-64-8,2,12,CBS,4,0.818984,233,1,1
room-64-64-8,2,12,CBS,8,281.709,418,468,935
room-64-64-8,2,12,CBS,12,289.251,758,468,935
room-64-64-16,2,20,CBS,4,0.761024,180,1,1
room-64-64-16,2,20,CBS,8,2.1144,353,1,1
room-64-64-16,2,20,CBS,12,4.55121,477,3,5
room-64-64-16,2,20,CBS,16,40.8352,723,31,61
room-32-32-4,4,4,CBS,4,0.667941,106,2,3
room-32-32-4,4,4,CBS,8,31.9152,253.5,581,1161
room-64-64-8,4,12,CBS,4,7.27039,233,1,1
room-64-64-16,4,20,CBS,4,6.94201,180,1,1
room-64-64-16,4,20,CBS,8,19.4682,353,1,1
room-64-64-16,4,20,CBS,12,64.1444,477,6,11
room-32-32-4,1,1,PBS,4,0.0193423,128,2,3
room-32-32-4,1,1,PBS,8,0.039555,258,4,7
room-32-32-4,1,1,PBS,12,0.213487,369,8,15
room-32-32-4,1,1,PBS,16,0.865261,494,26,51
room-32-32-4,1,1,PBS,20,14.5119,569,307,604
room-32-32-4,1,1,PBS,24,88.3786,657,1968,3868
room-64-64-8,1,9,PBS,4,0.074702,215,1,1
room-64-64-8,1,9,PBS,8,2.94419,464,2,3
room-64-64-16,1,17,PBS,4,0.571895,238,1,1
room-64-64-16,1,17,PBS,8,5.87622,429,4,7
room-64-64-16,1,17,PBS,12,12.7114,666,10,19
room-64-64-16,1,17,PBS,16,64.9701,890,58,110
room-32-32-4,2,1,PBS,4,0.125562,128,2,3
room-32-32-4,2,1,PBS,8,0.260007,258,4,7
room-32-32-4,2,1,PBS,12,1.71283,369,8,15
room-32-32-4,2,1,PBS,16,7.35004,493,28,55
room-32-32-4,2,1,PBS,20,197.101,568.5,458,887
room-32-32-4,2,1,PBS,24,524.704,655.5,1170,2297
room-64-64-8,2,9,PBS,4,0.592083,215,1,1
room-64-64-8,2,9,PBS,8,31.7559,463,2,3
room-64-64-16,2,17,PBS,4,5.07148,238,1,1
room-64-64-16,2,17,PBS,8,68.9619,429,4,7
room-64-64-16,2,17,PBS,12,130.726,665.5,8,15
room-64-64-16,2,17,PBS,16,547.793,889.5,36,67
room-32-32-4,4,1,PBS,4,0.928825,128,2,3
room-32-32-4,4,1,PBS,8,2.25942,258,4,7
room-32-32-4,4,1,PBS,12,16.5236,369,8,15
room-32-32-4,4,1,PBS,16,76.533,493,27,53
room-64-64-8,4,9,PBS,4,5.1892,215,1,1
room-64-64-8,4,9,PBS,8,398.58,463,2,3
room-64-64-16,4,17,PBS,4,47.069,238,1,1
room-64-64-16,4,17,PBS,8,889.189,429,4,7
room-32-32-4,1,4,PBS,4,0.0389721,106,2,3
room-32-32-4,1,4,PBS,8,0.043703,254,4,7
room-32-32-4,1,4,PBS,12,1.19765,413,40,79
room-32-32-4,1,4,PBS,16,41.1414,497,1259,2450
