Algorithm,Resolution,Map,Scenario,Num Agents,Flowtime,Time
CBS,1,empty-32-32,16,12,456.0,0.189965
CBS,1,empty-32-32,17,12,448.0,0.0
CBS,1,empty-32-32,18,12,500.0,0.010007
CBS,1,empty-32-32,19,12,560.0,0.040039
CBS,1,empty-32-32,20,12,424.0,0.01
CBS,1,empty-32-32,1,14,688.0,0.019999
CBS,1,empty-32-32,2,14,506.0,0.029999
CBS,1,empty-32-32,3,14,576.0,0.019963
CBS,1,empty-32-32,4,14,530.0,0.02
CBS,1,empty-32-32,6,14,576.0,0.120039
CBS,1,empty-32-32,7,14,582.0,0.05
CBS,1,empty-32-32,8,14,618.0,0.029952
CBS,1,empty-32-32,9,14,612.0,0.019882
CBS,1,empty-32-32,10,14,716.0,0.02999
CBS,1,empty-32-32,11,14,704.0,0.069999
CBS,1,empty-32-32,12,14,628.0,0.009915
CBS,1,empty-32-32,13,14,590.0,0.009946
CBS,1,empty-32-32,14,14,590.0,0.009988
CBS,1,empty-32-32,15,14,562.0,0.010068
CBS,1,empty-32-32,16,14,582.0,0.189964
CBS,1,empty-32-32,17,14,530.0,0.0
CBS,1,empty-32-32,18,14,628.0,0.01
CBS,1,empty-32-32,19,14,642.0,0.109986
CBS,1,empty-32-32,20,14,514.0,0.030005
CBS,1,empty-32-32,1,16,766.0,0.030013
CBS,1,empty-32-32,2,16,642.0,0.099999
CBS,1,empty-32-32,3,16,656.0,0.03
CBS,1,empty-32-32,4,16,624.0,0.030009
CBS,1,empty-32-32,6,16,612.0,0.289968
CBS,1,empty-32-32,7,16,704.0,0.129999
CBS,1,empty-32-32,8,16,764.0,0.109988
CBS,1,empty-32-32,9,16,682.0,0.029999
CBS,1,empty-32-32,10,16,816.0,0.069962
CBS,1,empty-32-32,11,16,782.0,0.079999
CBS,1,empty-32-32,12,16,776.0,0.010008
CBS,1,empty-32-32,13,16,696.0,0.029999
CBS,1,empty-32-32,14,16,618.0,0.07
CBS,1,empty-32-32,15,16,656.0,0.02
CBS,1,empty-32-32,16,16,630.0,0.199966
CBS,1,empty-32-32,17,16,634.0,0.059989
CBS,1,empty-32-32,18,16,706.0,0.06
CBS,1,empty-32-32,19,16,722.0,0.119996
CBS,1,empty-32-32,20,16,590.0,0.059979
CBS,1,empty-32-32,1,18,826.0,0.019952
CBS,1,empty-32-32,2,18,768.0,0.109958
CBS,1,empty-32-32,3,18,786.0,0.030041
CBS,1,empty-32-32,4,18,670.0,0.029927
CBS,1,empty-32-32,6,18,702.0,0.219975
CBS,1,empty-32-32,7,18,780.0,0.119999
CBS,1,empty-32-32,8,18,824.0,0.12
CBS,1,empty-32-32,9,18,776.0,1.09998
CBS,1,empty-32-32,10,18,918.0,0.169999
CBS,1,empty-32-32,11,18,842.0,0.08
CBS,1,empty-32-32,12,18,858.0,0.019998
CBS,1,empty-32-32,13,18,726.0,0.029999
CBS,1,empty-32-32,14,18,702.0,0.079987
CBS,1,empty-32-32,15,18,728.0,0.040008
CBS,1,empty-32-32,16,18,738.0,0.299998
CBS,1,empty-32-32,18,18,780.0,0.069999
CBS,1,empty-32-32,19,18,840.0,0.249996
CBS,1,empty-32-32,20,18,710.0,0.069999
CBS,1,empty-32-32,1,20,918.0,0.079958
CBS,1,empty-32-32,2,20,920.0,0.169999
CBS,1,empty-32-32,3,20,882.0,0.080033
CBS,1,empty-32-32,4,20,742.0,0.189954
CBS,1,empty-32-32,6,20,830.0,0.410039
CBS,1,empty-32-32,7,20,846.0,0.249999
CBS,1,empty-32-32,8,20,856.0,0.239999
CBS,1,empty-32-32,9,20,842.0,1.1996
CBS,1,empty-32-32,10,20,954.0,0.430033
CBS,1,empty-32-32,11,20,900.0,0.080031
CBS,1,empty-32-32,12,20,928.0,0.020002
CBS,1,empty-32-32,13,20,772.0,0.030001
CBS,1,empty-32-32,14,20,788.0,0.09004
CBS,1,empty-32-32,15,20,816.0,0.139994
CBS,1,empty-32-32,16,20,784.0,0.3
CBS,1,empty-32-32,18,20,864.0,0.090016
CBS,1,empty-32-32,19,20,918.0,0.259999
CBS,1,empty-32-32,20,20,780.0,0.319974
CBS,1,empty-32-32,1,22,990.0,0.09
CBS,1,empty-32-32,2,22,1022.0,0.109995
CBS,1,empty-32-32,4,22,800.0,1.14999
CBS,1,empty-32-32,6,22,968.0,0.789998
CBS,1,empty-32-32,7,22,934.0,2.84999
CBS,1,empty-32-32,8,22,922.0,0.239996
CBS,1,empty-32-32,9,22,908.0,5.03001
CBS,1,empty-32-32,10,22,1060.0,0.440037
CBS,1,empty-32-32,11,22,992.0,0.129982
CBS,1,empty-32-32,12,22,1012.0,0.12999
CBS,1,empty-32-32,13,22,910.0,0.289985
CBS,1,empty-32-32,14,22,900.0,0.14
CBS,1,empty-32-32,15,22,888.0,0.199953
CBS,1,empty-32-32,16,22,886.0,0.329997
CBS,1,empty-32-32,18,22,936.0,0.159999
CBS,1,empty-32-32,19,22,980.0,0.289999
CBS,1,empty-32-32,20,22,848.0,0.749961
CBS,1,empty-32-32,1,24,1078.0,0.240036
CBS,1,empty-32-32,2,24,1076.0,0.230014
CBS,1,empty-32-32,4,24,878.0,1.22996
CBS,1,empty-32-32,6,24,1090.0,0.82999
CBS,1,empty-32-32,7,24,976.0,3.07998
CBS,1,empty-32-32,8,24,1022.0,0.290001
CBS,1,empty-32-32,10,24,1182.0,0.979997
CBS,1,empty-32-32,11,24,1014.0,0.209998
CBS,1,empty-32-32,12,24,1132.0,0.200005
CBS,1,empty-32-32,13,24,990.0,0.34996
CBS,1,empty-32-32,14,24,1000.0,0.239999
CBS,1,empty-32-32,15,24,966.0,0.209997
CBS,1,empty-32-32,16,24,968.0,0.619955
CBS,1,empty-32-32,18,24,1048.0,0.179993
CBS,1,empty-32-32,19,24,1066.0,0.430036
CBS,1,empty-32-32,20,24,950.0,0.860024
CBS,1,empty-32-32,1,26,1098.0,0.559998
CBS,1,empty-32-32,2,26,1140.0,0.470033
CBS,1,empty-32-32,4,26,948.0,1.45998
CBS,1,empty-32-32,6,26,1152.0,4.88998
CBS,1,empty-32-32,7,26,1060.0,0.870039
CBS,1,empty-32-32,8,26,1126.0,0.589983
CBS,1,empty-32-32,10,26,1250.0,1.26
CBS,1,empty-32-32,11,26,1072.0,0.23
CBS,1,empty-32-32,12,26,1250.0,0.209966
CBS,1,empty-32-32,13,26,1070.0,1.76998
CBS,1,empty-32-32,14,26,1034.0,0.259999
CBS,1,empty-32-32,15,26,998.0,0.189998
CBS,1,empty-32-32,16,26,1082.0,0.320027
CBS,1,empty-32-32,18,26,1176.0,0.209999
CBS,1,empty-32-32,19,26,1186.0,18.592
CBS,1,empty-32-32,20,26,1002.0,4.49995
CBS,1,empty-32-32,1,28,1182.0,0.55995
CBS,1,empty-32-32,2,28,1214.0,0.450034
CBS,1,empty-32-32,4,28,1042.0,1.12999
CBS,1,empty-32-32,6,28,1262.0,12.2099
CBS,1,empty-32-32,7,28,1096.0,0.879998
CBS,1,empty-32-32,8,28,1176.0,0.419994
CBS,1,empty-32-32,10,28,1318.0,1.02996
CBS,1,empty-32-32,11,28,1228.0,0.379999
CBS,1,empty-32-32,12,28,1384.0,0.439966
CBS,1,empty-32-32,14,28,1082.0,0.279996
CBS,1,empty-32-32,15,28,1172.0,0.249962
CBS,1,empty-32-32,16,28,1200.0,1.57995
CBS,1,empty-32-32,18,28,1282.0,0.280039
CBS,1,empty-32-32,19,28,1338.0,34.8858
CBS,1,empty-32-32,20,28,1056.0,5.01998
CBS,1,empty-32-32,1,30,1238.0,0.599995
CBS,1,empty-32-32,2,30,1286.0,0.739552
CBS,1,empty-32-32,4,30,1138.0,1.22
CBS,1,empty-32-32,6,30,1358.0,23.0299
CBS,1,empty-32-32,7,30,1142.0,1.50999
CBS,1,empty-32-32,8,30,1246.0,0.839987
CBS,1,empty-32-32,10,30,1416.0,1.14003
CBS,1,empty-32-32,11,30,1380.0,0.519989
CBS,1,empty-32-32,12,30,1466.0,0.329961
CBS,1,empty-32-32,14,30,1142.0,1.44
CBS,1,empty-32-32,15,30,1282.0,5.59998
CBS,1,empty-32-32,18,30,1344.0,1.94998
CBS,1,empty-32-32,19,30,1398.0,36.7347
CBS,1,empty-32-32,20,30,1114.0,1.22998
CBS,1,empty-32-32,1,32,1336.0,4.77998
CBS,1,empty-32-32,2,32,1408.0,2.28993
CBS,1,empty-32-32,4,32,1228.0,2.35999
CBS,1,empty-32-32,6,32,1410.0,49.0296
CBS,1,empty-32-32,7,32,1172.0,4.51998
CBS,1,empty-32-32,8,32,1372.0,0.979971
CBS,1,empty-32-32,10,32,1482.0,1.66999
CBS,1,empty-32-32,11,32,1458.0,1.82
CBS,1,empty-32-32,12,32,1578.0,1.48998
CBS,1,empty-32-32,14,32,1294.0,1.38
CBS,1,empty-32-32,15,32,1360.0,6.21996
CBS,1,empty-32-32,18,32,1392.0,2.12003
CBS,1,empty-32-32,19,32,1418.0,46.0877
CBS,1,empty-32-32,20,32,1202.0,1.33996
CBS,1,empty-32-32,1,34,1416.0,5.57002
CBS,1,empty-32-32,2,34,1532.0,2.35998
CBS,1,empty-32-32,4,34,1304.0,4.25993
CBS,1,empty-32-32,7,34,1248.0,3.14999
CBS,1,empty-32-32,8,34,1444.0,0.989804
CBS,1,empty-32-32,10,34,1596.0,1.67999
CBS,1,empty-32-32,11,34,1574.0,1.61
CBS,1,empty-32-32,12,34,1622.0,3.88999
CBS,1,empty-32-32,14,34,1432.0,1.41003
CBS,1,empty-32-32,15,34,1420.0,7.84998
CBS,1,empty-32-32,18,34,1494.0,1.98995
CBS,1,empty-32-32,19,34,1524.0,42.3495
CBS,1,empty-32-32,20,34,1296.0,3.19995
CBS,1,empty-32-32,1,36,1432.0,3.38997
CBS,1,empty-32-32,2,36,1624.0,1.62999
CBS,1,empty-32-32,4,36,1416.0,4.75999
CBS,1,empty-32-32,7,36,1330.0,16.7899
CBS,1,empty-32-32,8,36,1538.0,1.97722
CBS,1,empty-32-32,10,36,1722.0,1.83002
CBS,1,empty-32-32,11,36,1634.0,1.58999
CBS,1,empty-32-32,12,36,1756.0,2.80999
CBS,1,empty-32-32,14,36,1502.0,3.69998
CBS,1,empty-32-32,15,36,1514.0,8.50995
CBS,1,empty-32-32,18,36,1570.0,4.40995
CBS,1,empty-32-32,20,36,1372.0,2.57997
CBS,1,empty-32-32,1,38,1506.0,3.39999
CBS,1,empty-32-32,2,38,1700.0,3.37997
CBS,1,empty-32-32,4,38,1486.0,1.11999
CBS,1,empty-32-32,7,38,1396.0,10.54
CBS,1,empty-32-32,8,38,1614.0,2.15999
CBS,1,empty-32-32,10,38,1846.0,3.63997
CBS,1,empty-32-32,11,38,1704.0,6.81997
CBS,1,empty-32-32,12,38,1792.0,3.01999
CBS,1,empty-32-32,14,38,1564.0,6.17996
CBS,1,empty-32-32,15,38,1554.0,17.6699
CBS,1,empty-32-32,18,38,1650.0,24.7098
CBS,1,empty-32-32,20,38,1540.0,6.09998
CBS,1,empty-32-32,1,40,1592.0,6.03996
CBS,1,empty-32-32,2,40,1822.0,7.51972
CBS,1,empty-32-32,4,40,1590.0,1.20999
CBS,1,empty-32-32,7,40,1480.0,21.2499
CBS,1,empty-32-32,8,40,1750.0,3.86997
CBS,1,empty-32-32,10,40,2010.0,23.0799
CBS,1,empty-32-32,11,40,1734.0,2.51994
CBS,1,empty-32-32,12,40,1830.0,7.56977
CBS,1,empty-32-32,14,40,1722.0,6.52003
CBS,1,empty-32-32,15,40,1608.0,16.7999
CBS,1,empty-32-32,18,40,1754.0,28.7198
CBS,1,empty-32-32,20,40,1628.0,6.99997
CBS,1,empty-32-32,1,42,1652.0,7.35999
CBS,1,empty-32-32,2,42,1916.0,7.66999
CBS,1,empty-32-32,4,42,1662.0,5.32991
CBS,1,empty-32-32,7,42,1586.0,20.4999
CBS,1,empty-32-32,8,42,1850.0,5.21641
CBS,1,empty-32-32,10,42,2038.0,38.4198
CBS,1,empty-32-32,11,42,1876.0,3.70997
CBS,1,empty-32-32,12,42,1894.0,8.44981
CBS,1,empty-32-32,14,42,1836.0,11.8999
CBS,1,empty-32-32,15,42,1722.0,20.4794
CBS,1,empty-32-32,18,42,1814.0,11.1399
CBS,1,empty-32-32,20,42,1682.0,29.7693
CBS,1,empty-32-32,1,44,1690.0,7.72001
CBS,1,empty-32-32,2,44,2052.0,14.7699
CBS,1,empty-32-32,4,44,1694.0,7.55002
CBS,1,empty-32-32,7,44,1652.0,22.7091
CBS,1,empty-32-32,8,44,1942.0,10.5075
CBS,1,empty-32-32,10,44,2142.0,45.5098
CBS,1,empty-32-32,11,44,1944.0,4.63998
CBS,1,empty-32-32,12,44,1970.0,9.25993
CBS,1,empty-32-32,15,44,1816.0,22.2899
CBS,1,empty-32-32,18,44,1888.0,23.8599
CBS,1,empty-32-32,20,44,1732.0,32.5796
CBS,1,empty-32-32,1,46,1754.0,18.0099
CBS,1,empty-32-32,7,46,1718.0,23.6568
CBS,1,empty-32-32,8,46,1982.0,19.8856
CBS,1,empty-32-32,11,46,2056.0,7.22998
CBS,1,empty-32-32,12,46,2054.0,10.2499
CBS,1,empty-32-32,18,46,1944.0,49.7895
CBS,1,empty-32-32,20,46,1874.0,20.7693
CBS,1,empty-32-32,7,48,1762.0,24.755
CBS,1,empty-32-32,8,48,2070.0,24.3869
CBS,1,empty-32-32,11,48,2112.0,33.4898
CBS,1,empty-32-32,12,48,2162.0,20.3393
CBS,1,empty-32-32,20,48,1986.0,43.779
CBS,1,empty-32-32,8,50,2122.0,24.4105
CBS,1,empty-32-32,11,50,2238.0,17.5599
CBS,1,empty-32-32,12,50,2282.0,20.6198
CBS,1,empty-32-32,20,50,2058.0,39.3495
CBS,1,empty-32-32,8,52,2300.0,15.5367
CBS,1,empty-32-32,11,52,2400.0,41.1697
CBS,1,empty-32-32,20,52,2168.0,25.7773
CBS,1,empty-32-32,8,54,2388.0,33.7614
CBS,1,empty-32-32,11,54,2466.0,18.3371
CBS,1,empty-32-32,20,54,2290.0,58.6836
CBS,1,empty-32-32,8,56,2546.0,31.9385
CBS,1,empty-32-32,11,56,2586.0,50.3113
CBS,1,empty-32-32,8,58,2588.0,33.945
CBS,1,empty-32-32,11,58,2638.0,52.4295
CBS,1,empty-48-48,1,2,70.0,0.0
CBS,1,empty-48-48,2,2,58.0,0.0
CBS,1,empty-48-48,3,2,194.0,0.0
CBS,1,empty-48-48,4,2,138.0,0.0
CBS,1,empty-48-48,5,2,158.0,0.0
CBS,1,empty-48-48,6,2,124.0,0.0
CBS,1,empty-48-48,7,2,108.0,0.0
CBS,1,empty-48-48,8,2,100.0,0.0
CBS,1,empty-48-48,9,2,106.0,0.0
CBS,1,empty-48-48,10,2,184.0,0.0
CBS,1,empty-48-48,11,2,150.0,0.0
CBS,1,empty-48-48,12,2,74.0,0.0
CBS,1,empty-48-48,13,2,64.0,0.0
CBS,1,empty-48-48,14,2,158.0,0.0
CBS,1,empty-48-48,15,2,172.0,0.0
CBS,1,empty-48-48,16,2,82.0,0.0
CBS,1,empty-48-48,17,2,94.0,0.0
CBS,1,empty-48-48,18,2,116.0,0.0
CBS,1,empty-48-48,19,2,106.0,0.0
CBS,1,empty-48-48,20,2,116.0,0.0
CBS,1,empty-48-48,1,4,188.0,0.010047
CBS,1,empty-48-48,2,4,184.0,0.0
CBS,1,empty-48-48,3,4,428.0,0.0
CBS,1,empty-48-48,4,4,220.0,0.0
CBS,1,empty-48-48,5,4,340.0,0.0
CBS,1,empty-48-48,6,4,198.0,0.0
CBS,1,empty-48-48,7,4,234.0,0.0
CBS,1,empty-48-48,8,4,250.0,0.0
CBS,1,empty-48-48,9,4,192.0,0.0
CBS,1,empty-48-48,10,4,282.0,0.0
CBS,1,empty-48-48,11,4,274.0,0.0
CBS,1,empty-48-48,12,4,244.0,0.0
CBS,1,empty-48-48,13,4,84.0,0.0
CBS,1,empty-48-48,14,4,328.0,0.0
CBS,1,empty-48-48,15,4,272.0,0.0
CBS,1,empty-48-48,16,4,290.0,0.0
CBS,1,empty-48-48,17,4,218.0,0.0
CBS,1,empty-48-48,18,4,302.0,0.0
CBS,1,empty-48-48,19,4,234.0,0.0
CBS,1,empty-48-48,20,4,246.0,0.0
CBS,1,empty-48-48,1,6,262.0,0.0
CBS,1,empty-48-48,2,6,250.0,0.009961
CBS,1,empty-48-48,3,6,570.0,0.0
CBS,1,empty-48-48,4,6,366.0,0.0
CBS,1,empty-48-48,5,6,508.0,0.0
CBS,1,empty-48-48,6,6,360.0,0.0
CBS,1,empty-48-48,7,6,354.0,0.0
CBS,1,empty-48-48,8,6,388.0,0.0
CBS,1,empty-48-48,9,6,352.0,0.019959
CBS,1,empty-48-48,10,6,430.0,0.0
CBS,1,empty-48-48,11,6,460.0,0.0
CBS,1,empty-48-48,12,6,376.0,0.0
CBS,1,empty-48-48,13,6,228.0,0.0
CBS,1,empty-48-48,14,6,444.0,0.009984
CBS,1,empty-48-48,15,6,402.0,0.0
CBS,1,empty-48-48,16,6,434.0,0.0
CBS,1,empty-48-48,17,6,312.0,0.0
CBS,1,empty-48-48,18,6,370.0,0.010001
CBS,1,empty-48-48,19,6,322.0,0.009999
CBS,1,empty-48-48,20,6,338.0,0.0
CBS,1,empty-48-48,1,8,358.0,0.009988
CBS,1,empty-48-48,2,8,426.0,0.160002
CBS,1,empty-48-48,3,8,758.0,0.0
CBS,1,empty-48-48,4,8,468.0,0.0
CBS,1,empty-48-48,5,8,618.0,0.0
CBS,1,empty-48-48,6,8,464.0,0.0
CBS,1,empty-48-48,7,8,510.0,1.02999
CBS,1,empty-48-48,8,8,468.0,0.0
CBS,1,empty-48-48,9,8,490.0,0.02
CBS,1,empty-48-48,10,8,576.0,0.0
CBS,1,empty-48-48,11,8,590.0,0.0
CBS,1,empty-48-48,12,8,438.0,0.0
CBS,1,empty-48-48,13,8,364.0,0.009998
CBS,1,empty-48-48,14,8,536.0,0.009995
CBS,1,empty-48-48,15,8,438.0,0.020011
CBS,1,empty-48-48,16,8,564.0,0.009993
CBS,1,empty-48-48,17,8,470.0,0.0
CBS,1,empty-48-48,18,8,478.0,0.0
CBS,1,empty-48-48,19,8,404.0,0.0
CBS,1,empty-48-48,20,8,466.0,0.0
CBS,1,empty-48-48,1,10,470.0,0.01
CBS,1,empty-48-48,2,10,598.0,0.15996
CBS,1,empty-48-48,3,10,920.0,0.009956
CBS,1,empty-48-48,4,10,566.0,0.0
CBS,1,empty-48-48,5,10,796.0,0.010043
CBS,1,empty-48-48,6,10,588.0,0.010031
CBS,1,empty-48-48,7,10,676.0,1.20999
CBS,1,empty-48-48,8,10,618.0,0.0
CBS,1,empty-48-48,9,10,598.0,0.020006
CBS,1,empty-48-48,10,10,706.0,0.0
CBS,1,empty-48-48,11,10,746.0,0.010034
CBS,1,empty-48-48,12,10,610.0,0.0
CBS,1,empty-48-48,13,10,524.0,0.669951
CBS,1,empty-48-48,14,10,636.0,0.48
CBS,1,empty-48-48,15,10,602.0,0.010004
CBS,1,empty-48-48,16,10,738.0,0.0
CBS,1,empty-48-48,17,10,554.0,0.009999
CBS,1,empty-48-48,18,10,688.0,0.010001
CBS,1,empty-48-48,19,10,486.0,0.099991
CBS,1,empty-48-48,20,10,580.0,0.0
CBS,1,empty-48-48,1,12,584.0,0.009962
CBS,1,empty-48-48,2,12,772.0,0.649998
CBS,1,empty-48-48,3,12,1146.0,0.01001
CBS,1,empty-48-48,4,12,742.0,0.009956
CBS,1,empty-48-48,5,12,966.0,0.839965
CBS,1,empty-48-48,6,12,684.0,0.019991
CBS,1,empty-48-48,7,12,822.0,1.38999
CBS,1,empty-48-48,8,12,724.0,0.009967
CBS,1,empty-48-48,9,12,778.0,0.02
CBS,1,empty-48-48,10,12,824.0,0.010038
CBS,1,empty-48-48,11,12,820.0,0.010033
CBS,1,empty-48-48,12,12,808.0,0.120041
CBS,1,empty-48-48,13,12,588.0,0.739998
CBS,1,empty-48-48,14,12,788.0,1.99999
CBS,1,empty-48-48,15,12,644.0,0.010026
CBS,1,empty-48-48,16,12,806.0,0.01
CBS,1,empty-48-48,17,12,692.0,0.009999
CBS,1,empty-48-48,18,12,822.0,0.010001
CBS,1,empty-48-48,19,12,570.0,0.07
CBS,1,empty-48-48,20,12,704.0,0.010011
CBS,1,empty-48-48,1,14,666.0,0.01003
CBS,1,empty-48-48,2,14,1000.0,0.660001
CBS,1,empty-48-48,3,14,1316.0,0.010001
CBS,1,empty-48-48,4,14,916.0,0.009991
CBS,1,empty-48-48,5,14,1058.0,0.840038
CBS,1,empty-48-48,6,14,796.0,0.019965
CBS,1,empty-48-48,7,14,1060.0,1.70995
CBS,1,empty-48-48,8,14,842.0,0.02
CBS,1,empty-48-48,9,14,920.0,0.079981
CBS,1,empty-48-48,10,14,942.0,0.010001
CBS,1,empty-48-48,11,14,932.0,0.01
CBS,1,empty-48-48,12,14,928.0,0.11996
CBS,1,empty-48-48,13,14,754.0,1.39995
CBS,1,empty-48-48,14,14,842.0,0.779992
CBS,1,empty-48-48,15,14,770.0,0.119997
CBS,1,empty-48-48,16,14,928.0,0.060013
CBS,1,empty-48-48,17,14,788.0,0.009958
CBS,1,empty-48-48,18,14,920.0,0.009998
CBS,1,empty-48-48,19,14,704.0,1.85998
CBS,1,empty-48-48,20,14,788.0,0.010009
CBS,1,empty-48-48,1,16,784.0,0.009966
CBS,1,empty-48-48,2,16,1110.0,0.687718
CBS,1,empty-48-48,3,16,1378.0,0.01
CBS,1,empty-48-48,4,16,998.0,0.019999
CBS,1,empty-48-48,5,16,1252.0,0.849996
CBS,1,empty-48-48,6,16,894.0,0.030006
CBS,1,empty-48-48,7,16,1212.0,1.95999
CBS,1,empty-48-48,8,16,1020.0,0.04995
CBS,1,empty-48-48,9,16,1020.0,0.090041
CBS,1,empty-48-48,10,16,1052.0,0.010001
CBS,1,empty-48-48,11,16,1080.0,0.01
CBS,1,empty-48-48,12,16,1086.0,0.129993
CBS,1,empty-48-48,13,16,786.0,1.5
CBS,1,empty-48-48,14,16,1056.0,0.807052
CBS,1,empty-48-48,15,16,952.0,0.120001
CBS,1,empty-48-48,16,16,1078.0,0.049999
CBS,1,empty-48-48,17,16,854.0,0.009991
CBS,1,empty-48-48,18,16,998.0,0.02
CBS,1,empty-48-48,19,16,842.0,0.84999
CBS,1,empty-48-48,20,16,826.0,0.009978
CBS,1,empty-48-48,1,18,886.0,0.059987
CBS,1,empty-48-48,2,18,1226.0,0.769951
CBS,1,empty-48-48,3,18,1490.0,0.02
CBS,1,empty-48-48,4,18,1144.0,0.259969
CBS,1,empty-48-48,5,18,1350.0,0.719961
CBS,1,empty-48-48,6,18,1082.0,0.049998
CBS,1,empty-48-48,7,18,1322.0,2.36997
CBS,1,empty-48-48,8,18,1096.0,0.059998
CBS,1,empty-48-48,9,18,1144.0,0.169994
CBS,1,empty-48-48,10,18,1196.0,0.02
CBS,1,empty-48-48,11,18,1166.0,0.049961
CBS,1,empty-48-48,12,18,1178.0,0.140036
CBS,1,empty-48-48,13,18,926.0,1.68003
CBS,1,empty-48-48,14,18,1160.0,0.81999
CBS,1,empty-48-48,15,18,1006.0,0.24004
CBS,1,empty-48-48,16,18,1180.0,0.109997
CBS,1,empty-48-48,17,18,1020.0,0.029999
CBS,1,empty-48-48,18,18,1132.0,0.01999
CBS,1,empty-48-48,19,18,1028.0,0.719956
CBS,1,empty-48-48,20,18,912.0,0.0
CBS,1,empty-48-48,1,20,938.0,0.119961
CBS,1,empty-48-48,2,20,1300.0,0.87
CBS,1,empty-48-48,3,20,1564.0,0.399993
CBS,1,empty-48-48,4,20,1340.0,0.55
CBS,1,empty-48-48,5,20,1418.0,0.739996
CBS,1,empty-48-48,6,20,1256.0,0.060001
CBS,1,empty-48-48,7,20,1464.0,2.71998
CBS,1,empty-48-48,8,20,1210.0,0.059961
CBS,1,empty-48-48,9,20,1304.0,0.189999
CBS,1,empty-48-48,10,20,1282.0,0.029999
CBS,1,empty-48-48,11,20,1312.0,0.049987
CBS,1,empty-48-48,12,20,1284.0,0.260043
CBS,1,empty-48-48,13,20,1054.0,2.25999
CBS,1,empty-48-48,14,20,1272.0,0.949999
CBS,1,empty-48-48,15,20,1148.0,0.250004
CBS,1,empty-48-48,16,20,1350.0,0.160035
CBS,1,empty-48-48,17,20,1238.0,0.350001
CBS,1,empty-48-48,18,20,1224.0,0.050001
CBS,1,empty-48-48,19,20,1144.0,0.690036
CBS,1,empty-48-48,20,20,1038.0,0.009999
CBS,1,empty-48-48,1,22,1066.0,0.120002
CBS,1,empty-48-48,2,22,1392.0,0.909996
CBS,1,empty-48-48,3,22,1662.0,0.539997
CBS,1,empty-48-48,4,22,1494.0,0.530016
CBS,1,empty-48-48,5,22,1572.0,0.759987
CBS,1,empty-48-48,6,22,1304.0,0.059963
CBS,1,empty-48-48,7,22,1592.0,3.15998
CBS,1,empty-48-48,8,22,1344.0,0.1
CBS,1,empty-48-48,9,22,1532.0,0.230006
CBS,1,empty-48-48,10,22,1382.0,0.22
CBS,1,empty-48-48,11,22,1416.0,0.060033
CBS,1,empty-48-48,12,22,1482.0,0.500002
CBS,1,empty-48-48,13,22,1118.0,0.719957
CBS,1,empty-48-48,14,22,1418.0,0.980007
CBS,1,empty-48-48,15,22,1274.0,0.259994
CBS,1,empty-48-48,16,22,1432.0,1.20997
CBS,1,empty-48-48,17,22,1390.0,0.39
CBS,1,empty-48-48,18,22,1298.0,0.08001
CBS,1,empty-48-48,19,22,1204.0,2.90995
CBS,1,empty-48-48,20,22,1126.0,0.019999
CBS,1,empty-48-48,1,24,1170.0,0.139991
CBS,1,empty-48-48,3,24,1740.0,1.09
CBS,1,empty-48-48,4,24,1616.0,0.68
CBS,1,empty-48-48,5,24,1714.0,0.779989
CBS,1,empty-48-48,6,24,1404.0,0.06996
CBS,1,empty-48-48,7,24,1704.0,3.55997
CBS,1,empty-48-48,8,24,1442.0,0.100005
CBS,1,empty-48-48,10,24,1486.0,0.21999
CBS,1,empty-48-48,11,24,1560.0,0.109999
CBS,1,empty-48-48,12,24,1610.0,0.289998
CBS,1,empty-48-48,13,24,1250.0,0.779987
CBS,1,empty-48-48,14,24,1562.0,0.99004
CBS,1,empty-48-48,15,24,1360.0,0.279988
CBS,1,empty-48-48,16,24,1516.0,1.73996
CBS,1,empty-48-48,17,24,1560.0,0.429997
CBS,1,empty-48-48,18,24,1442.0,0.09
CBS,1,empty-48-48,19,24,1278.0,22.8699
CBS,1,empty-48-48,20,24,1278.0,0.020001
CBS,1,empty-48-48,1,26,1388.0,0.289954
CBS,1,empty-48-48,3,26,1904.0,1.11999
CBS,1,empty-48-48,4,26,1740.0,0.719993
CBS,1,empty-48-48,5,26,1860.0,0.780041
CBS,1,empty-48-48,7,26,1924.0,7.01996
CBS,1,empty-48-48,8,26,1540.0,0.120026
CBS,1,empty-48-48,10,26,1616.0,0.339999
CBS,1,empty-48-48,11,26,1694.0,0.160035
CBS,1,empty-48-48,12,26,1724.0,1.00998
CBS,1,empty-48-48,13,26,1374.0,1.52999
CBS,1,empty-48-48,14,26,1666.0,1.01999
CBS,1,empty-48-48,15,26,1508.0,0.289999
CBS,1,empty-48-48,16,26,1572.0,1.67999
CBS,1,empty-48-48,17,26,1686.0,0.439986
CBS,1,empty-48-48,18,26,1608.0,0.379984
CBS,1,empty-48-48,19,26,1444.0,1.69998
CBS,1,empty-48-48,20,26,1388.0,0.20004
CBS,1,empty-48-48,1,28,1534.0,0.4
CBS,1,empty-48-48,3,28,2126.0,1.13996
CBS,1,empty-48-48,4,28,1970.0,1.91002
CBS,1,empty-48-48,5,28,1996.0,1.17559
CBS,1,empty-48-48,7,28,1978.0,8.21992
CBS,1,empty-48-48,8,28,1718.0,0.200039
CBS,1,empty-48-48,10,28,1768.0,1.34003
