map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
random-64-64-10,2,25,PBS,32,22.3233,1442,28,55
random-64-64-10,2,25,PBS,36,45.4785,1670,31,61
random-64-64-10,2,25,PBS,40,94.5684,1841,54,107
random-64-64-10,2,25,PBS,44,123.499,1968,111,216
random-64-64-10,2,25,PBS,48,96.3971,2051,118,232
random-64-64-10,2,25,PBS,52,101.432,2211,130,256
random-64-64-20,4,6,PBS,4,0.22499,165,1,1
random-64-64-20,4,6,PBS,8,1.40627,320,1,1
random-64-64-20,4,6,PBS,12,42.8007,584,6,11
random-64-64-20,4,6,PBS,16,68.8185,701,13,25
random-64-64-20,4,6,PBS,20,69.1046,924,13,25
random-64-64-20,4,6,PBS,24,37.302,1025,16,31
random-32-32-10,4,13,PBS,4,0.00428235,76,1,1
random-32-32-10,4,13,PBS,8,0.0411996,159,2,3
random-32-32-10,4,13,PBS,12,0.0607934,263,3,5
random-32-32-10,4,13,PBS,16,0.0684882,315,3,5
random-32-32-10,4,13,PBS,20,0.870451,409,5,9
random-32-32-10,4,13,PBS,24,8.59715,477,8,15
random-32-32-10,4,13,PBS,28,58.4916,569.5,24,47
random-32-32-10,4,13,PBS,32,188.674,648.5,255,487
random-32-32-10,4,13,PBS,36,562.611,726.5,694,1327
random-32-32-20,4,19,PBS,4,0.29867,126,1,1
random-32-32-20,4,19,PBS,8,0.398629,185,1,1
random-32-32-20,4,19,PBS,12,5.00407,314,11,21
random-32-32-20,4,19,PBS,16,26.2626,413,50,97
random-32-32-20,4,19,PBS,20,68.6995,520,160,302
random-32-32-20,4,19,PBS,24,826.872,630,895,1666
random-64-64-10,4,25,PBS,4,0.146197,166,1,1
random-64-64-10,4,25,PBS,8,0.195055,379,1,1
random-64-64-10,4,25,PBS,12,0.206214,509,1,1
random-64-64-10,4,25,PBS,16,39.9926,736,5,9
random-64-64-10,4,25,PBS,20,40.0073,918,5,9
random-64-64-10,4,25,PBS,24,70.1345,1096,12,23
random-64-64-10,4,25,PBS,28,80.5744,1264,17,33
random-64-64-10,4,25,PBS,32,283.873,1442,28,55
random-64-64-10,4,25,PBS,36,586.415,1670,31,61
random-32-32-10,1,7,CBS,4,0.00105395,76,1,1
random-32-32-10,1,7,CBS,8,0.00256576,164,1,1
random-32-32-10,1,7,CBS,12,0.00847038,278,2,3
random-32-32-10,1,7,CBS,16,0.012971,367,3,5
random-32-32-10,1,7,CBS,20,0.0402904,464,14,27
random-32-32-10,1,7,CBS,24,0.0810887,508,16,31
random-32-32-10,1,7,CBS,28,0.275543,575,32,63
random-32-32-20,1,13,CBS,4,0.000888243,76,1,1
random-32-32-20,1,13,CBS,8,0.0024478,128,1,1
random-32-32-20,1,13,CBS,12,0.00446572,234,1,1
random-32-32-20,1,13,CBS,16,0.488555,347,172,343
random-32-32-20,1,13,CBS,20,1.64988,427,680,1359
random-32-32-20,1,13,CBS,24,25.1738,523,5293,10585
random-32-32-20,1,13,CBS,28,133.403,644,22896,45791
random-64-64-10,1,19,CBS,4,0.0138076,135,1,1
random-64-64-10,1,19,CBS,8,0.0117672,289,1,1
random-64-64-10,1,19,CBS,12,0.0145044,386,1,1
random-64-64-10,1,19,CBS,16,0.0427034,605,11,21
random-64-64-10,1,19,CBS,20,1.52707,696,43,85
random-64-64-10,1,19,CBS,24,1.06492,825,31,61
random-64-64-10,1,19,CBS,28,3.10201,1020,66,131
random-64-64-10,1,19,CBS,32,9.00539,1179,195,389
random-64-64-10,1,19,CBS,36,4.89051,1342,126,251
random-64-64-10,1,19,CBS,40,4.12341,1551,132,263
random-64-64-20,1,25,CBS,4,0.0276009,164,1,1
random-64-64-20,1,25,CBS,8,0.0841412,337,4,7
random-64-64-20,1,25,CBS,12,0.15347,511,8,15
random-64-64-20,1,25,CBS,16,1.87183,673,158,315
random-64-64-20,1,25,CBS,20,3.42692,802,227,453
random-32-32-10,2,7,CBS,4,0.00186101,76,1,1
random-32-32-10,2,7,CBS,8,0.00474461,164,1,1
random-32-32-10,2,7,CBS,12,0.0460377,278,3,5
random-32-32-10,2,7,CBS,16,0.0568488,367,4,7
random-32-32-10,2,7,CBS,20,0.280714,464,28,55
random-32-32-10,2,7,CBS,24,0.634433,508,31,61
random-32-32-10,2,7,CBS,28,2.04555,575,32,63
random-32-32-20,2,13,CBS,4,0.00191872,76,1,1
random-32-32-20,2,13,CBS,8,0.00841382,128,1,1
random-32-32-20,2,13,CBS,12,0.0135176,234,1,1
random-64-64-10,2,19,CBS,4,0.0722377,135,1,1
random-64-64-10,2,19,CBS,8,0.078441,289,1,1
random-64-64-10,2,19,CBS,12,0.0863049,386,1,1
random-64-64-10,2,19,CBS,16,0.285895,605,41,81
random-64-64-10,2,19,CBS,20,14.6001,696,67,133
random-64-64-10,2,19,CBS,24,79.3575,825,225,449
random-64-64-10,2,19,CBS,28,122.011,1020,281,561
random-64-64-10,2,19,CBS,32,85.924,1179,239,477
random-64-64-10,2,19,CBS,36,133.458,1342,493,985
random-64-64-10,2,19,CBS,40,107.726,1551,498,995
random-64-64-20,2,25,CBS,4,0.171618,164,1,1
random-64-64-20,2,25,CBS,8,0.598643,337,4,7
random-64-64-20,2,25,CBS,12,1.03916,511,8,15
random-32-32-10,4,7,CBS,4,0.00441216,76,1,1
random-32-32-10,4,7,CBS,8,0.0121309,164,1,1
random-32-32-10,4,7,CBS,12,0.418097,278,4,7
random-32-32-10,4,7,CBS,16,0.4491,367,5,9
random-32-32-10,4,7,CBS,20,3.34367,464,119,237
random-32-32-10,4,7,CBS,24,75.3446,508,1632,3263
random-32-32-10,4,7,CBS,28,507.508,575,3524,7047
random-32-32-20,4,13,CBS,4,0.00315129,76,1,1
random-32-32-20,4,13,CBS,8,0.0398679,128,1,1
random-32-32-20,4,13,CBS,12,0.0534852,234,1,1
random-64-64-10,4,19,CBS,4,0.637704,135,1,1
random-64-64-10,4,19,CBS,8,0.654828,289,1,1
random-64-64-10,4,19,CBS,12,0.680334,386,1,1
random-64-64-10,4,19,CBS,16,1.91013,605,92,183
random-64-64-20,4,25,CBS,4,1.37185,164,1,1
random-64-64-20,4,25,CBS,8,28.5032,337,31,61
random-64-64-20,4,25,CBS,12,21.1674,511,26,51
random-64-64-10,1,1,CBS,4,0.00496415,162,1,1
random-64-64-10,1,1,CBS,8,0.0126248,355,3,5
random-64-64-10,1,1,CBS,12,0.0214083,544,5,9
random-64-64-10,1,1,CBS,16,0.0268286,670,6,11
random-64-64-10,1,1,CBS,20,0.0336917,836,6,11
random-64-64-10,1,1,CBS,24,0.0542333,983,8,15
random-64-64-10,1,1,CBS,28,0.208566,1139,34,67
random-64-64-10,1,1,CBS,32,1.31286,1226,112,223
random-64-64-20,1,7,CBS,4,0.00351616,153,1,1
random-64-64-20,1,7,CBS,8,0.00634203,308,1,1
